1 :	0.034110516877567186
10 :	0.08679061100444894
11 :	0.05734052976710308
12 :	0.0889007996605261
13 :	0.040976203790564145
14 :	0.056673437387656414
15 :	0.0677533700442977
2 :	0.06770330601716944
3 :	0.05185033593247544
4 :	0.08414747588479635
5 :	0.04755323180899601
6 :	0.06402169017900727
7 :	0.0775979351158769
8 :	0.11291825520133947
9 :	0.061662301328175566
