** TWEETS **

955561146869866496: 38000
110419154: 138
2974548051: 1690
708994729283874820: 65
2704534508: 2908
930846320478380035: 4989
859475292846522372: 671
247848211: 629
1120645185753497600: 3222
792008982172995584: 596
945238449061355520: 121897
911268427574235136: 23903
924328732378255360: 717
165484589: 5537
2983852931: 13974
99334028: 40
842225316009541632: 2345
262695781: 22
302817720: 66
866815759: 18058
2782200055: 4144
1040279997414551553: 3588
118158373: 14
2229900836: 1083
281702229: 645
601984237: 36
265929056: 16
1115346364303593473: 80
448086597: 1190
2162364882: 2549
247316126: 3711
3062282931: 45263
1079070983112282112: 1175
1134974510: 1680
182317674: 285
1192420758443700224: 2441
1084537093278322692: 239
186598758: 250
1470242179: 8822
1046738132161495041: 4
953439877: 279
218842625: 494
268253898: 2
833302563906785284: 3495
4318639042: 41
231778454: 34
720695378396516357: 846
3144652474: 10
436968056: 247
18504718: 1487
764788627129991170: 1151
3092291787: 1956
118631951: 1076
816057798: 514
2826687104: 44
1352781744: 29
60232560: 72
599044918: 18
923938784118439948: 20
953983139248001025: 21
4263805409: 8
2978116781: 353
134814896: 14007
553106397: 4
3386261901: 94
1182287785522270222: 77
243591811: 64
261860968: 7
2398071481: 55
562832632: 5450
3091671616: 3589
2982697067: 17
1089170921645096961: 2533
426788072: 278
855820486311325697: 7991
1571031733: 28
291963550: 14504
307849464: 10743
1111444609: 47
4804679967: 23
1179093332779311105: 3
4425388289: 12071
1124404916720685056: 22
435152094: 1409
1553521297: 5812

Length: 865


** MENTIONS **

2201623465: 14090
1118941682: 6804
257332880: 28757
204348114: 2609
912745614823317504: 5579
48976307: 6728
1095238556530995200: 1071
997890258011344896: 912
260788584: 4114
1146013092335239169: 542
241993704: 11602
805508913261146112: 4877
2379309613: 14118
2216589010: 3141
140034129: 2011
2355076350: 10122
477907106: 5451
50982086: 17778
257669729: 1420
848650907499859968: 2724
2599889528: 5543
3439292716: 1757
68740712: 1801
1121524997422448647: 1681
148331426: 3644
2395114743: 4002
917833712: 5388
784574954: 3067
523386042: 2979
108994652: 1283
2375743544: 2850
19923515: 6331
535707261: 25085
36626651: 4
72494826: 2294
200194757: 2490
20509689: 12438
498722246: 2778
1617531938: 2288
19028805: 26329
3161302295: 16089
83784273: 16250
932321656416108544: 3232
1138929492288819200: 876
44898619: 2031
1136340341311848453: 1210
234113882: 49
143538142: 1184
122353251: 640
4703390322: 2629
482389606: 1633
245118516: 2933
1092714738658828288: 2523
501606977: 2789
411722888: 2967
789846117563428865: 2097
2373804017: 3131
925360703812395008: 16380
226171288: 18797
102095809: 1100
193050995: 1821
816178: 5862
301308940: 7714
292464252: 3086
132613373: 2896
3032171949: 8036
2308987453: 7164
601887686: 15025
854017534865092608: 2422
278955879: 1252
552561770: 1376
18979745: 6212
40900410: 16266
18097083: 10123
1976143068: 19
246982544: 122
3039268715: 3158
56321648: 51505
2910853983: 40795
45544223: 1727
15095537: 28623
149064381: 4175
249364478: 2014
38458062: 10112
2303221610: 10356
148867925: 13049
59749870: 8559
1400848982: 10699
2765834914: 1530
237223544: 11834
326735453: 1698
13494262: 17254
249122306: 8329
173541298: 5288
1102145773087744000: 1214
1099251922152931329: 3025
268927636: 82
3127325711: 1115
956944536273608704: 4215
160132562: 4739
2591051161: 11961
2785536912: 15212
84053338: 35219
748256028786032640: 32120
736284974878478337: 9900
1267843368: 9751
1635846486: 9399
163044710: 2876
94413714: 10115
117713581: 58
158342368: 1495
300120714: 15357
11904592: 2728
238275157: 4521
357596883: 934
1043257282828615680: 4172
2423662292: 12320
2398162506: 6033
3020408320: 7938
1105212399441899521: 1783
3019929155: 7304
605385136: 3837
2342348916: 11014
2866276162: 10882
2398071896: 12199
2373783606: 8593
280405370: 33
91796121: 9131
49998704: 5691
1903891723: 11786
3183558887: 5250
15133318: 13355
74205573: 12648
93929450: 6634
405180461: 6201
2760245053: 8968
163125655: 1635
2951865143: 3380
905007924132663298: 1767
886542529457524736: 3686
29270179: 6141
241043904: 2756
181474229: 3541
1926442338: 42
522108784: 21254
252203942: 1326
2827819039: 9353
729203903158431744: 29
484049273: 156
423423050: 2257
176767978: 1273
2558484630: 7885
47712472: 1582
33245408: 8620
3065845793: 1823
98639150: 29
3186884645: 3086
296456619: 6551
347292614: 3787
17618056: 7899
363696047: 2464
282170016: 1459
307013104: 79
2361481177: 1824
3329036201: 6711
1324103340: 2697
447260411: 13640
17804233: 4411
158658247: 22
14824411: 13372
858285742988161025: 4288
3293235461: 2038
1321037714: 2930
391938617: 1450
257450818: 2888
388161545: 1205
288159350: 1824
145969179: 2867
136359280: 2431
262163456: 829
311349742: 91
715982930561122305: 9853
494478539: 3151
365339642: 3547
977027892: 1120
16579721: 2876
450488947: 2666
720786569792253952: 383
148819696: 1213
3906310100: 10751
118453663: 65
2415685538: 5390
4185234041: 92
470648176: 91
393562501: 3003
301368474: 1384
1211640481: 55
1178807533: 4821
4909929401: 3353
262248282: 2536
300969753: 777
332305283: 1576
69060709: 7186
365392319: 3148
172129475: 4294
2956922693: 12448
71341401: 4507
4181148713: 50
725615203: 2179
338889569: 3274
2299803774: 7763
571948562: 2440
160831087: 13806
242796283: 3768
4119160593: 47
99052611: 3879
493507751: 1411
798886004207783936: 41
1173373987726008321: 2294
3019568698: 47
90725961: 9424
414892667: 100
1228358370: 91
317316779: 1857
368765699: 3994
212198795: 5
10242562: 18790
187864310: 5730
89543500: 10973
90848443: 1332
84054978: 4872
100259974: 1846
1855529960: 151
124568057: 1103
19391273: 24
423309466: 35
1307618678: 66
799293029353984000: 5892
506297233: 33
3096575289: 905
237218780: 1608
558982706: 10
879684894569484288: 2
1146724406309400577: 146
1654997503: 2272
738772361055461376: 4024
112134350: 1707
1471889304: 39
194517733: 23713
553469585: 61
293033743: 83
752439542859304960: 768
156717239: 10
2644901672: 133
392870735: 879
275661480: 1217
618974206: 3285
452985859: 10951
3078012851: 472
2562977478: 32
63283022: 5528
499649876: 5097
2324417802: 5
425783717: 68
20585956: 2194
3005765446: 1100
2574425520: 1479
247670022: 102
2841840041: 62
1335304140: 3067
100332112: 12827
797028270: 14471
13169022: 4510
259409783: 6451
262749833: 55
904105908: 2333
925676922838929408: 2854
402219133: 3254
766093159034195968: 29
399954373: 4658
378525757: 2635
14273735: 3324
727897027464593411: 3566
16120227: 1376
244627171: 6389
2350951542: 170
277018118: 3483
47975115: 1327
153351659: 4941
36335926: 13747
258439147: 3098
177862974: 6559
889391168353693697: 7968
216155757: 3402
405499878: 3550
788864262483615745: 150
378703097: 3913
94534362: 3499
144865638: 4802
14304620: 7377
542031363: 70
239072447: 5922
276883917: 35
510203470: 10936
262170430: 3294
163635075: 2294
210607838: 1844
542494722: 1469
165415384: 1301
270317095: 4697
166767045: 1
1121870430: 43
775304006616944640: 94064
1003771289092481025: 37
98101353: 2852
1168672320367538178: 5013
2300055003: 22
83573034: 2428
64688134: 4922
218094642: 55
77963344: 6908
253788855: 5773
279030847: 3181
270827206: 3215
833696723939815424: 1485
373931682: 6616
37743703: 9543
262597648: 6764
2351613030: 6414
286924859: 2238
140020905: 3156
2746007144: 177
2454703666: 4140
274008249: 3031
69352638: 2514
529555322: 2194
262553207: 2089
110250944: 4695
281539503: 3664
890901968646004736: 912
404265706: 5158
4354211962: 2705
18431025: 2398
3101453933: 1354
92762212: 1138
493960916: 3589
103842381: 1094
1874472991: 22
2288138575: 6942
2403280765: 79
2967547407: 2790
2371789428: 5901
3044851768: 3343
221406410: 1166
2301274694: 4238
3045358571: 1862
2973664948: 19
3055001794: 4969
1577384395: 28569
2322314204: 72
2686076408: 1247
3217538488: 3457
828867758: 7829
2329184163: 492
2523186290: 652
3041105807: 2205
3054128127: 1312
2855434408: 43
161021621: 14355
3782549535: 13925
2541774798: 8829
2319411390: 3558
149621959: 14648
990889803032989696: 535
367942084: 68814
823882430234947586: 2377
789096753450651648: 1040
1114568586: 3713
213880987: 576
2291383507: 2994
2360878495: 1759
2872270425: 33
2326954436: 96
2342655565: 2021
410016507: 3938
911959107590123520: 6099
391334182: 834
1473084361: 3670
3075990394: 909
1863514303: 1735
794439428185976832: 2446
4360802391: 23
70783289: 877
207233779: 2749
241621305: 79
566258312: 56
45013575: 29982
3147310571: 1865
3008074877: 130
268807486: 1093
155820539: 1364
3351004205: 56
168670615: 632
929624193028820993: 72
35192739: 773
4286657254: 8
480557521: 4792
1146351084: 77
635833515: 3148
113035227: 4901
1087289087785123840: 5
20929745: 42
166199937: 2444
14101085: 431
991601350394941441: 6305
524554152: 54
326894168: 3729
313819854: 2336
4200956129: 808
510005387: 79
249817975: 330
263217800: 4515
226865782: 84
155544328: 6397
1570158704: 1914
83093494: 2566
1567888128: 8311
3379260160: 834
1052939105737351168: 19080
1190824687: 1930
1113168701459718144: 1188
870602522452520961: 205
3226151715: 9881
2992654283: 881
267244493: 2757
1176094393780117507: 179
783315660394946560: 1556
492963267: 129
1075722904761974789: 133
182468304: 4233
533300962: 779
1049618506122219520: 4546
3607648335: 3647
4158886901: 1968
171666636: 137
45790684: 1918
3421106806: 1517
819428059610746880: 2455
3363932933: 2244
71523791: 1658
217227463: 130
3010640649: 8
289437195: 52
2416100726: 102
1884163777: 3555
927551672: 68
226108836: 185
380808030: 64
109309136: 1706
436598886: 1104
1450846628: 26
2831727421: 65
740978373770498048: 159285
1113606557781176320: 37
1087676829643821056: 23
1078956506: 108
1151073066321158144: 24
2240681125: 125
4851740650: 6981
1111096700: 98
1035518588: 1183
555326714: 2182
2615587202: 84173
4896120545: 758
3067647501: 4591
2403298190: 2080
1114268798: 5809
2318110975: 60
1011486391: 1730
1043402114381348864: 6320
714171806: 4271
144604226: 4
186863412: 111
1124320844300394502: 585
1150769437: 40264
1174737178183831552: 151
1232118062: 40
2851493459: 557
12906862: 3713
143740566: 3197
2339427847: 6
1171342846135275521: 29
229010011: 1049
300849149: 31
380852058: 157
12824222: 2035
19002571: 42846
117563598: 109
1182670375785775106: 91
800798977: 20058
26483259: 1202
76977773: 1687
987617718345109505: 162
222786524: 2464
426836464: 6045
1145723037347733506: 32
916290706880286720: 1353
1667491819: 2089
309189123: 1520
984434180: 3257
124016777: 5070
135524004: 29
4501590255: 24
965007630: 30
266769090: 133
260665476: 1430
2478191969: 110
476874364: 2503
286801383: 12090
399712757: 19474
923363820: 15
801184628: 2677
1005165965733257216: 1329
1182971484: 9901
3731977035: 1802
238082483: 1150
1546036176: 7903
707872544053981185: 2964
338344907: 84
165934436: 3783
3166070885: 6072
2974359573: 70
470118871: 1699
845969626269921280: 421734
217819308: 19
266078762: 58
2836531761: 41
3017581649: 3820
266110646: 80
247888588: 11099
98881207: 72
460499728: 49617
1086595769833017344: 136
4654836328: 5194
94062495: 3235
376095407: 88
209143029: 1883
137651427: 8475
182769174: 1142
176349883: 24
274497844: 4468
198847800: 2227
43357362: 183
608023546: 179
256953263: 1291
522383033: 1558
97664948: 1480
1129839992375844866: 19
325774651: 2
4853128667: 156
2799625973: 12100
2978479203: 5206
3385725575: 107
3055168421: 3267
3337383365: 6012
203879659: 3477
1106485682468466688: 5
193791615: 2558
299315590: 42
138146538: 50
242343602: 4506
2300409494: 105
1059146312304812033: 4586
3949314495: 21
82340742: 2745
379072073: 55
487793584: 10868
2779175847: 12
275075816: 3110
884451497169256450: 1547
3005389661: 2420
578889705: 65
847325940: 235516
3385811680: 58
565009911: 1202
231483314: 3166
3030322627: 12142
393391330: 36
42411789: 570
2397966944: 4033
3106771385: 108
120882443: 53
2308653811: 880
39208916: 2155
2307846715: 1005
3098000297: 891
995444426116870144: 283
516087333: 17
4332914777: 96
3501494962: 14954
3165379271: 4095
542412153: 44
974726638960332800: 115
283943227: 633
1085590459714539520: 5196
847087711: 1206
333523839: 66
150048681: 7
103390169: 5398
2440960006: 9
1099125157: 8746
1490231790: 5116
251499639: 2435
2527671727: 115
147179398: 143
1003663765487980547: 29
1147765820: 84
1046725508615086081: 58
928744737917603840: 91
1181540085373849600: 80
717771415945146369: 1866
1920685718: 5708
188367161: 1483
130876768: 78
3374679425: 2022
827160231536844804: 5819
2962468619: 3670
74745652: 42
1123717029519876099: 26
149055195: 4442
1062116658729377792: 35
136666412: 5160
2848435451: 43
1359996282: 44
1179687264026279937: 41
711593651546226688: 9399
271826403: 1076
71923914: 11435
37883400: 5003
744315993938341888: 10
256108583: 6720
137271051: 58241
2373853701: 26263
2849938000: 86
1154120960792027137: 870
916596837230043136: 23
2615685211: 2207
2424265676: 2
1168223417415479296: 35405
847833128: 1
42852127: 3521
3151126193: 14
3989361167: 102
927977561933705216: 20535
850077291052969985: 10529
989704345: 26
975727547328729088: 93
33116044: 30
216310359: 858
2517663322: 2370
73897935: 80561
141594768: 7515
483328498: 972
286651300: 49
3152398361: 2362
596782192: 1993
636375967: 3503
1055135838751916032: 85
3156038541: 1586
2870677361: 24320
1056850017611407360: 2503
3374892125: 34
902487847436943360: 780508
565830552: 12
3019733878: 30
1261633938: 478
70696919: 49
1194383365228703744: 648
425744974: 22
393901166: 67
1475334474: 5161
1394346374: 21313
1166809785183981573: 85
592950498: 6582
64193227: 2499
1019113203740168193: 3519
763100287028568064: 13617
794950647443550208: 83
1510686793: 115
289233222: 57
184777687: 2370
365393443: 23
302865927: 89
18241502: 8447
374433194: 2234
2315010628: 2533
367358872: 57
278268360: 1238
956563650831159302: 30
889205554660483073: 1478
1560386328: 5866
868626733: 20
1054297760588017664: 5
1154289788620562433: 25
1062644464257261568: 72
3065011714: 2558
1322905844: 82
242402914: 46
448378335: 43
734519526: 173198
111470963: 1442
928560036992995328: 1234
1128291255958552586: 55
4849641466: 7
3920345835: 8703
206136780: 1920
265667733: 40
963759950387404803: 10708
109232491: 91
130529382: 2757
301618334: 76
332752204: 2086
533085897: 9315
87523503: 14433
3795506008: 99
8553322: 1125
1102174406833520642: 606
91560739: 9302
968958328830349315: 4524
871271580978040832: 3430
426121231: 188
4284976889: 5
3058976559: 17
1058906293342269442: 2
45317102: 1150
967130310700929035: 4721
888441198628790273: 18
1045420633637761024: 31
345257174: 65
1614766778: 98
159506844: 49
76933378: 907
50960484: 3144
289384959: 3301
103533308: 122
384905321: 6754
1081350886969040897: 8536
2773804598: 79
286885829: 2369
950341134: 10
105302430: 551
714913406952800256: 2113
4838961: 923
253981141: 8
3389961405: 394
962693247540891649: 11657
1177970171790712834: 5892
64247981: 1328
196663706: 1610
1105765568253181952: 27838
26055286: 5285
602050222: 14812
3370994254: 6150
76682484: 44758
2304084603: 105458
256096821: 11762
889150730: 50
359582874: 2382
3246595731: 72
2310496585: 73154
2517251103: 878
454019467: 387
197438433: 6793
19186720: 131
851471209: 54
849955489936965632: 3320
1100408021925023744: 12759
420880207: 2142
1039079605444005889: 790
2167214850: 27
125647054: 867
2393434206: 19355
3014327645: 4451
135528247: 18770
955561146869866496: 75858
110419154: 291
2974548051: 3344
708994729283874820: 6786
2704534508: 3201
930846320478380035: 9614
859475292846522372: 5336
247848211: 1102
1120645185753497600: 6549
792008982172995584: 816
945238449061355520: 160487
911268427574235136: 32751
924328732378255360: 1827
165484589: 8217
2983852931: 22448
99334028: 71
389741181: 2
842225316009541632: 3810
262695781: 43
302817720: 82
866815759: 54396
2782200055: 6429
1040279997414551553: 4937
118158373: 34
2229900836: 1736
281702229: 22786
601984237: 46
265929056: 42
1115346364303593473: 159
448086597: 2000
2162364882: 3873
247316126: 12185
3062282931: 74680
1079070983112282112: 4335
1134974510: 1967
182317674: 2115
1192420758443700224: 3794
1084537093278322692: 444
186598758: 377
1470242179: 10409
1046738132161495041: 7
953439877: 349
218842625: 1679
2496133656: 3
268253898: 3
833302563906785284: 11905
4318639042: 2269
231778454: 42
720695378396516357: 985
3144652474: 11
436968056: 1574
18504718: 1817
25668422: 10
764788627129991170: 1397
3092291787: 4905
118631951: 1896
816057798: 1745
2826687104: 130
1352781744: 61
60232560: 87
599044918: 34
923938784118439948: 44
953983139248001025: 127
4263805409: 18
2978116781: 3814
134814896: 21005
553106397: 28
3386261901: 145
1182287785522270222: 115
243591811: 104
261860968: 29
2398071481: 122
562832632: 7447
3091671616: 4534
2982697067: 28
1089170921645096961: 3883
426788072: 728
855820486311325697: 10756
1571031733: 44
291963550: 25463
307849464: 14095
1111444609: 6310
4804679967: 36
1179093332779311105: 13
4425388289: 16142
1124404916720685056: 20
435152094: 2368
1553521297: 7923

Length: 872


** REPLIES **

2201623465: 908
1118941682: 50
257332880: 2124
204348114: 1044
912745614823317504: 1613
48976307: 883
1095238556530995200: 169
997890258011344896: 72
260788584: 222
1146013092335239169: 9
241993704: 3153
805508913261146112: 16
2379309613: 233
2216589010: 146
140034129: 299
2355076350: 114
477907106: 131
50982086: 582
257669729: 94
848650907499859968: 202
2599889528: 111
3439292716: 32
68740712: 44
1121524997422448647: 92
148331426: 494
2395114743: 386
917833712: 390
784574954: 325
523386042: 17
108994652: 24
2375743544: 65
19923515: 10640
535707261: 3081
36626651: 1
72494826: 496
200194757: 79
20509689: 133
498722246: 30
1617531938: 75
19028805: 538
3161302295: 328
83784273: 2412
932321656416108544: 303
1138929492288819200: 83
44898619: 48
1136340341311848453: 135
234113882: 7
143538142: 30
122353251: 211
4703390322: 182
482389606: 592
245118516: 180
1092714738658828288: 172
501606977: 83
411722888: 334
789846117563428865: 364
2373804017: 58
925360703812395008: 227
226171288: 1455
102095809: 85
193050995: 256
816178: 892
301308940: 1952
292464252: 904
132613373: 174
3032171949: 157
2308987453: 125
601887686: 1223
854017534865092608: 91
278955879: 72
552561770: 65
18979745: 606
40900410: 3
18097083: 1842
1976143068: 4
246982544: 1
3039268715: 271
56321648: 3
2910853983: 1922
45544223: 8
15095537: 5463
149064381: 299
249364478: 27
38458062: 1643
2303221610: 994
148867925: 1601
59749870: 103
1400848982: 483
2765834914: 86
237223544: 4686
326735453: 121
13494262: 368
249122306: 285
173541298: 461
1102145773087744000: 205
1099251922152931329: 17
3127325711: 9
956944536273608704: 37
160132562: 44
2591051161: 233
2785536912: 39
84053338: 3980
748256028786032640: 4245
736284974878478337: 524
1267843368: 112
1635846486: 346
163044710: 227
94413714: 230
158342368: 320
300120714: 1348
11904592: 199
238275157: 132
357596883: 12
1043257282828615680: 7
2423662292: 1166
2398162506: 3
3020408320: 400
1105212399441899521: 57
3019929155: 658
605385136: 73
2342348916: 697
2866276162: 559
2398071896: 3281
2373783606: 342
280405370: 2
91796121: 1106
49998704: 244
1903891723: 239
3183558887: 92
15133318: 991
74205573: 79
93929450: 692
405180461: 287
2760245053: 101
163125655: 261
2951865143: 86
905007924132663298: 2
886542529457524736: 348
29270179: 1456
241043904: 358
181474229: 912
522108784: 333
252203942: 24
2827819039: 388
423423050: 191
176767978: 163
2558484630: 517
47712472: 156
33245408: 692
3065845793: 1
3186884645: 157
296456619: 319
347292614: 539
17618056: 87
363696047: 104
282170016: 61
2361481177: 116
3329036201: 34
1324103340: 37
447260411: 46
17804233: 987
14824411: 1782
858285742988161025: 248
3293235461: 680
1321037714: 107
391938617: 36
257450818: 81
388161545: 46
288159350: 68
145969179: 148
136359280: 199
262163456: 10
311349742: 6
715982930561122305: 855
494478539: 97
365339642: 77
977027892: 183
16579721: 108
450488947: 42
720786569792253952: 463
148819696: 3
3906310100: 1123
118453663: 2
2415685538: 777
393562501: 216
301368474: 121
1178807533: 124
4909929401: 64
262248282: 444
300969753: 45
332305283: 155
69060709: 583
365392319: 22
172129475: 132
2956922693: 617
71341401: 652
725615203: 16
338889569: 61
2299803774: 1790
571948562: 162
160831087: 920
242796283: 464
4119160593: 6
99052611: 257
493507751: 169
798886004207783936: 1
1173373987726008321: 17
3019568698: 6
90725961: 154
414892667: 2
317316779: 22
368765699: 76
10242562: 741
187864310: 137
89543500: 237
90848443: 219
84054978: 127
100259974: 783
1855529960: 15
124568057: 12
423309466: 1
1307618678: 9
799293029353984000: 207
506297233: 1
3096575289: 44
237218780: 22
1654997503: 43
738772361055461376: 7
112134350: 46
1471889304: 4
194517733: 287
553469585: 2
752439542859304960: 7
2644901672: 4
392870735: 80
275661480: 33
618974206: 663
452985859: 405
3078012851: 5
63283022: 17
499649876: 536
20585956: 108
3005765446: 23
2574425520: 44
2841840041: 4
1335304140: 151
100332112: 602
797028270: 121
13169022: 483
259409783: 817
904105908: 572
925676922838929408: 210
766093159034195968: 5
399954373: 345
378525757: 193
14273735: 102
727897027464593411: 26
16120227: 29
244627171: 528
277018118: 38
47975115: 53
153351659: 211
36335926: 1457
258439147: 24
177862974: 92
889391168353693697: 37
216155757: 36
405499878: 120
378703097: 228
94534362: 369
144865638: 206
14304620: 228
239072447: 131
510203470: 1299
262170430: 368
163635075: 10
210607838: 14
542494722: 73
165415384: 145
270317095: 77
1121870430: 2
775304006616944640: 548
1003771289092481025: 1
98101353: 35
1168672320367538178: 32
83573034: 61
64688134: 407
218094642: 6
77963344: 21
253788855: 439
279030847: 309
270827206: 84
833696723939815424: 121
373931682: 60
37743703: 389
262597648: 917
2351613030: 24
286924859: 66
140020905: 118
2746007144: 2
2454703666: 1
274008249: 265
69352638: 64
529555322: 10
262553207: 217
110250944: 130
281539503: 30
890901968646004736: 202
404265706: 29
4354211962: 326
18431025: 197
3101453933: 18
92762212: 23
493960916: 103
103842381: 34
2288138575: 190
2403280765: 11
2967547407: 161
2371789428: 165
3044851768: 22
221406410: 96
2301274694: 138
3045358571: 42
3055001794: 160
1577384395: 558
2686076408: 39
3217538488: 87
828867758: 136
2329184163: 1
2523186290: 12
3041105807: 4
3054128127: 124
2855434408: 3
161021621: 1997
3782549535: 14
2541774798: 176
2319411390: 269
149621959: 3353
990889803032989696: 62
367942084: 8864
823882430234947586: 191
789096753450651648: 72
1114568586: 1132
213880987: 14
2291383507: 371
2360878495: 13
2872270425: 1
2326954436: 1
2342655565: 243
410016507: 989
911959107590123520: 69
391334182: 28
3075990394: 6
1863514303: 45
794439428185976832: 83
70783289: 98
207233779: 176
241621305: 12
45013575: 6054
3147310571: 151
268807486: 52
155820539: 184
3351004205: 1
168670615: 74
929624193028820993: 1
35192739: 12
4286657254: 2
480557521: 379
635833515: 2215
113035227: 166
20929745: 3
166199937: 109
14101085: 41
991601350394941441: 31
524554152: 3
326894168: 160
313819854: 108
4200956129: 63
510005387: 4
249817975: 47
263217800: 143
226865782: 5
155544328: 41
1570158704: 664
83093494: 141
1567888128: 23
3379260160: 23
1052939105737351168: 4393
1190824687: 157
1113168701459718144: 29
870602522452520961: 5
3226151715: 29
2992654283: 84
267244493: 1171
1176094393780117507: 16
783315660394946560: 3
182468304: 3
533300962: 100
1049618506122219520: 55
3607648335: 99
4158886901: 40
171666636: 10
45790684: 39
3421106806: 1
819428059610746880: 307
3363932933: 169
71523791: 51
217227463: 1
3010640649: 3
289437195: 4
2416100726: 2
1884163777: 426
380808030: 24
109309136: 494
436598886: 218
1450846628: 2
2831727421: 5
740978373770498048: 4986
1087676829643821056: 2
4851740650: 91
1035518588: 376
555326714: 20
2615587202: 1173
4896120545: 28
3067647501: 818
2403298190: 375
1114268798: 242
1011486391: 22
1043402114381348864: 367
714171806: 91
1174737178183831552: 1
2851493459: 55
12906862: 157
143740566: 26
1171342846135275521: 1
229010011: 202
300849149: 3
380852058: 5
12824222: 17
19002571: 4425
117563598: 4
800798977: 89
26483259: 59
76977773: 16
987617718345109505: 4
222786524: 26
426836464: 50
916290706880286720: 43
1667491819: 614
309189123: 168
984434180: 133
124016777: 574
4501590255: 5
260665476: 53
2478191969: 11
476874364: 23
286801383: 814
399712757: 285
801184628: 704
1005165965733257216: 5
1182971484: 140
3731977035: 228
238082483: 4
1546036176: 14
707872544053981185: 92
338344907: 3
165934436: 646
3166070885: 63
470118871: 5
845969626269921280: 5060
266078762: 4
2836531761: 2
3017581649: 1
247888588: 1404
98881207: 10
460499728: 2474
1086595769833017344: 13
4654836328: 563
94062495: 480
376095407: 2
209143029: 22
137651427: 86
182769174: 35
274497844: 227
198847800: 43
43357362: 18
608023546: 1
256953263: 764
522383033: 11
97664948: 45
4853128667: 10
2799625973: 674
2978479203: 646
3385725575: 2
3055168421: 55
3337383365: 282
203879659: 195
1106485682468466688: 1
193791615: 26
299315590: 1
138146538: 3
242343602: 22
2300409494: 3
1059146312304812033: 1586
82340742: 763
487793584: 28
2779175847: 4
275075816: 22
884451497169256450: 4
3005389661: 4
578889705: 3
847325940: 1178
3385811680: 64
565009911: 142
231483314: 146
3030322627: 17
42411789: 104
2397966944: 208
3106771385: 13
120882443: 1
2308653811: 81
39208916: 750
2307846715: 30
3098000297: 117
995444426116870144: 5
3501494962: 8
3165379271: 137
283943227: 1
1085590459714539520: 236
847087711: 53
333523839: 4
103390169: 286
1099125157: 133
1490231790: 151
251499639: 47
1046725508615086081: 3
928744737917603840: 4
1181540085373849600: 12
717771415945146369: 37
1920685718: 619
188367161: 17
130876768: 20
3374679425: 65
827160231536844804: 179
2962468619: 1632
74745652: 3
1123717029519876099: 2
149055195: 69
1062116658729377792: 1
136666412: 2175
1359996282: 13
1179687264026279937: 6
711593651546226688: 44
271826403: 11
71923914: 1571
37883400: 1242
256108583: 1126
137271051: 1267
2373853701: 1
2615685211: 3
1168223417415479296: 2335
42852127: 105
927977561933705216: 556
850077291052969985: 37
975727547328729088: 1
216310359: 2
2517663322: 350
73897935: 9068
141594768: 63
483328498: 7
286651300: 1
3152398361: 390
636375967: 7
1055135838751916032: 9
3156038541: 19
2870677361: 980
1056850017611407360: 257
3374892125: 5
902487847436943360: 35751
3019733878: 5
1261633938: 16
70696919: 5
425744974: 1
393901166: 8
1475334474: 807
1394346374: 4740
1166809785183981573: 20
592950498: 136
64193227: 1432
1019113203740168193: 928
763100287028568064: 2003
1510686793: 3
289233222: 3
184777687: 53
302865927: 13
18241502: 883
374433194: 95
2315010628: 26
367358872: 5
278268360: 27
889205554660483073: 535
1560386328: 3
868626733: 1
1154289788620562433: 1
1062644464257261568: 4
3065011714: 45
1322905844: 1
242402914: 1
448378335: 5
734519526: 65
111470963: 291
928560036992995328: 208
1128291255958552586: 13
3920345835: 4
206136780: 209
963759950387404803: 160
109232491: 7
130529382: 72
301618334: 23
332752204: 87
533085897: 275
87523503: 2496
3795506008: 6
8553322: 85
1102174406833520642: 53
91560739: 643
968958328830349315: 876
871271580978040832: 355
426121231: 10
4284976889: 1
3058976559: 8
731097872012353536: 5
45317102: 14
967130310700929035: 76
1614766778: 2
159506844: 8
76933378: 95
50960484: 559
289384959: 791
103533308: 23
384905321: 124
1081350886969040897: 1371
2773804598: 1
286885829: 26
950341134: 1
105302430: 18
714913406952800256: 1499
4838961: 206
253981141: 6
3389961405: 7
962693247540891649: 3680
1177970171790712834: 649
64247981: 148
196663706: 180
1105765568253181952: 652
26055286: 2759
602050222: 8173
3370994254: 312
76682484: 4648
2304084603: 1619
256096821: 932
889150730: 1
359582874: 208
3246595731: 1
2310496585: 1667
454019467: 30
197438433: 3061
849955489936965632: 6
1100408021925023744: 5217
420880207: 52
1039079605444005889: 74
2167214850: 4
125647054: 2
2393434206: 1
3014327645: 56
135528247: 1998
955561146869866496: 1402
110419154: 5
2974548051: 106
708994729283874820: 3313
2704534508: 7
930846320478380035: 2853
859475292846522372: 1375
247848211: 121
1120645185753497600: 236
792008982172995584: 27
945238449061355520: 13
911268427574235136: 300
924328732378255360: 81
165484589: 140
2983852931: 32
389741181: 2
262695781: 1
302817720: 2
866815759: 12060
2782200055: 1622
1040279997414551553: 30
118158373: 9
2229900836: 60
281702229: 103
265929056: 22
448086597: 31
2162364882: 667
247316126: 254
3062282931: 384
1079070983112282112: 1359
1134974510: 1
182317674: 181
1192420758443700224: 6
1084537093278322692: 55
1470242179: 1
953439877: 6
218842625: 271
2496133656: 1
833302563906785284: 2729
4318639042: 1075
720695378396516357: 13
3144652474: 1
436968056: 882
18504718: 162
25668422: 9
